1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1,1,2,1,32,1,25,3,0,0,47,96,0,1,1,0,0,0,0,1,0,0,118,0,16,204,0,6,0,0,0,1,0,144,0,1,0,2,0,2,0,13,1,0,0,0,114,3,0,2,0,11,2,0,0,0,0,33,0,0,0,632,308
1,0,0,0,19,28,0,9,1,0,25,144,0,0,2,0,0,1,0,0,0,0,92,0,12,361,0,1,0,0,0,1,0,195,0,1,0,2,0,14,0,1,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,668,0,0,0,72,309
1,1,4,2,4,163,0,3,1,0,57,55,0,1,2,0,0,0,0,1,0,0,126,0,15,114,0,7,0,0,0,1,0,242,0,1,0,2,0,18,0,5,1,0,0,0,66,3,0,2,0,13,2,0,0,0,0,356,0,0,0,524,310
1,1,2,1,34,141,25,6,0,0,21,0,0,1,4,0,0,0,0,0,0,0,23,0,0,1,0,6,0,0,0,1,0,1,0,1,0,1,0,10,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,104,0,0,0,158,311
1,1,1,3,29,141,4,4,0,0,23,42,0,1,4,0,0,0,0,1,0,0,91,0,1,89,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,5,4,0,0,0,0,3,0,2,0,18,2,0,0,0,0,626,0,0,0,372,312
1,1,1,3,29,141,4,4,0,0,23,42,0,1,4,0,0,0,0,1,0,0,91,0,1,89,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,6,4,0,0,0,0,3,0,2,0,18,2,0,0,0,0,626,0,0,0,405,313
1,1,2,1,32,121,0,3,0,0,2,18,0,1,4,0,0,0,0,2,0,0,412,0,13,179,0,6,0,0,0,1,0,83,0,2,0,2,0,10,0,0,1,0,0,0,82,3,0,2,0,11,1,0,0,0,0,31,0,0,0,162,314
1,1,2,1,3,158,7,3,0,0,21,0,0,1,4,0,0,0,0,1,0,0,266,0,14,1,0,6,0,0,0,1,0,1,0,2,0,2,0,10,0,13,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,534,0,0,0,490,315
1,0,0,0,32,141,25,5,1,0,11,190,0,0,2,0,0,0,0,1,0,0,222,0,14,461,0,1,0,0,0,1,0,1,0,1,0,1,0,14,0,5,1,0,0,0,166,3,0,2,0,9,2,0,0,0,0,74,0,0,0,42,316
1,0,0,0,32,68,0,5,1,0,7,136,0,1,2,0,0,0,0,1,0,0,286,0,1,293,0,1,0,0,0,1,0,155,0,1,0,2,0,14,0,10,1,0,0,0,28,3,0,2,0,10,2,0,0,0,0,126,0,0,0,768,317
1,1,2,1,32,99,23,3,0,0,21,10,0,1,2,0,0,0,0,1,0,0,424,0,16,457,0,6,0,0,0,1,0,1,0,2,0,1,0,15,0,1,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,594,0,0,0,298,318
1,1,2,1,32,99,23,3,0,0,21,10,0,1,2,0,0,0,0,1,0,0,424,0,16,457,0,6,0,0,0,1,0,1,0,2,0,1,0,2,0,1,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,594,0,0,0,184,319
1,1,2,1,32,99,23,3,0,0,21,10,0,1,2,0,0,0,0,1,0,0,424,0,16,457,0,6,0,0,0,1,0,1,0,2,0,1,0,2,0,1,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,594,0,0,0,184,320
1,0,0,0,19,141,27,6,1,0,29,0,0,1,2,0,0,0,0,2,0,0,23,0,1,77,0,3,0,0,0,1,0,0,0,1,0,1,0,4,0,14,1,0,0,0,25,3,0,2,0,1,2,0,0,0,0,325,0,0,0,647,320
1,2,3,4,34,60,0,50,1,0,36,0,0,1,4,0,1,0,0,1,0,0,50,0,0,1,0,8,0,0,1,1,0,1,0,1,0,2,0,3,0,14,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,65,0,0,0,291,321
1,1,4,2,32,141,0,19,1,0,61,26,0,1,2,0,0,0,0,1,0,0,380,0,14,247,0,7,0,0,0,1,0,1,0,2,0,2,0,18,0,9,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,392,0,0,0,287,322
1,1,4,2,38,141,0,18,1,0,42,35,0,1,2,0,0,0,0,1,0,0,365,0,1,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,14,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,387,0,0,0,333,323
1,0,0,0,32,141,0,4,1,0,5,179,0,1,2,0,0,0,0,2,0,0,227,0,15,121,0,1,0,0,0,1,0,85,0,1,0,2,0,14,0,3,1,0,0,0,169,3,0,2,0,13,2,0,0,0,0,634,0,0,0,3,324
1,0,0,0,32,88,0,26,1,0,25,205,0,1,2,0,0,0,0,2,0,0,327,0,12,4,0,1,0,0,0,1,0,0,0,1,0,1,0,14,0,5,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,485,0,0,0,49,325
1,0,0,0,5,7,21,9,1,0,5,52,0,1,3,0,0,0,0,1,0,0,92,0,12,290,0,1,0,0,0,1,0,65,0,0,0,1,0,16,0,14,1,0,0,0,60,1,0,2,0,10,2,0,0,0,0,293,0,0,1,24,326
1,0,0,0,19,45,0,64,1,0,2,167,0,0,2,0,0,0,0,1,0,0,54,0,0,366,0,1,0,0,0,1,0,4,0,1,0,2,0,14,0,4,1,0,0,0,160,3,0,2,0,10,2,0,0,0,0,0,0,0,0,836,327
1,1,1,3,32,93,0,6,0,0,37,43,0,1,4,0,0,0,0,0,0,0,23,0,19,145,0,2,0,0,0,1,0,117,0,2,0,2,0,0,0,4,1,0,0,0,83,3,0,2,0,11,2,0,0,0,0,164,0,0,0,729,328
1,1,2,1,5,141,22,3,0,0,2,4,0,1,1,0,0,0,0,1,0,0,118,0,12,85,0,6,0,0,0,1,0,146,0,1,0,1,0,15,0,14,1,0,0,0,168,2,0,2,0,19,2,0,0,0,0,362,0,0,0,185,329
1,1,2,1,5,141,22,3,0,0,2,4,0,1,1,0,0,0,0,1,0,0,118,0,12,85,0,6,0,0,0,1,0,146,0,1,0,1,0,2,0,14,1,0,0,0,168,2,0,2,0,19,2,0,0,0,0,362,0,0,0,177,330
1,1,2,1,5,141,22,3,0,0,2,4,0,1,1,0,0,0,0,1,0,0,118,0,12,85,0,6,0,0,0,1,0,146,0,1,0,1,0,2,0,14,1,0,0,0,168,2,0,2,0,19,2,0,0,0,0,362,0,0,0,177,331
1,0,0,0,32,87,0,18,1,0,5,68,0,0,2,0,0,0,0,1,0,0,193,0,0,39,0,1,0,0,0,1,0,235,0,2,0,1,0,14,0,6,1,0,0,0,153,3,0,2,0,6,2,0,0,0,0,0,0,0,0,101,332
1,1,1,3,5,1,11,13,0,0,47,40,0,1,4,0,0,0,0,0,0,0,103,0,1,141,0,2,0,0,0,1,0,213,0,1,0,1,0,0,0,1,1,0,0,0,94,3,0,2,0,11,2,0,0,0,0,338,0,0,0,372,333
1,1,4,2,35,1,0,15,1,0,14,26,0,1,2,0,0,0,0,2,0,0,289,0,13,235,0,7,0,0,0,1,0,231,0,1,0,1,0,18,0,13,1,0,0,0,79,3,0,2,0,11,2,0,0,0,0,52,0,0,0,510,334
1,1,2,1,32,87,0,8,0,0,12,12,0,1,4,0,0,0,0,2,0,0,124,0,12,217,0,6,0,0,0,1,0,133,0,1,0,1,0,10,0,0,1,0,0,0,34,3,0,2,0,11,1,0,0,0,0,545,0,0,0,157,335
1,2,3,4,29,141,25,7,1,0,36,0,0,1,4,0,1,0,0,1,0,0,56,0,0,1,0,8,0,0,1,1,0,0,0,2,0,1,0,3,0,5,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,276,0,0,0,482,336
1,1,4,2,18,141,6,3,1,0,61,26,0,1,2,0,0,0,0,2,0,0,419,0,12,247,0,7,0,0,0,1,0,1,0,1,0,0,0,18,0,8,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,584,0,0,0,563,337
1,1,4,2,11,94,4,67,1,0,14,27,0,0,2,0,0,5,0,2,0,0,5,0,13,233,0,7,0,0,0,1,0,12,0,2,0,2,0,18,0,5,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,92,0,0,0,529,338
1,0,0,0,0,98,25,5,1,0,25,157,0,1,2,0,0,0,0,0,0,0,63,0,14,7,3,1,0,0,0,1,0,175,0,1,0,1,0,14,0,7,1,0,0,0,0,3,0,2,0,9,2,0,0,0,0,295,0,0,0,159,339
1,2,3,4,19,149,27,49,1,0,36,0,0,0,1,0,1,8,0,1,0,0,19,0,0,0,0,8,0,0,1,1,0,0,0,1,0,2,0,1,0,12,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,362,340
1,1,4,2,1,99,20,21,1,0,61,26,0,1,2,0,0,1,0,1,0,0,40,0,4,247,0,7,0,0,0,1,0,1,0,1,0,2,0,18,0,4,1,0,0,0,0,1,0,2,0,11,2,0,0,0,0,301,0,0,0,461,341
1,1,4,2,11,94,4,67,1,0,14,27,0,1,2,0,0,5,0,2,0,0,5,0,13,212,0,7,0,0,0,1,0,13,0,2,0,1,0,18,0,7,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,92,0,0,0,718,342
1,1,2,1,5,141,15,3,0,0,21,0,0,1,2,0,0,0,0,2,0,0,328,0,14,236,0,6,0,0,0,1,0,1,0,1,0,1,0,15,0,5,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,7,0,0,0,487,343
1,1,2,1,5,141,15,3,0,0,21,0,0,1,2,0,0,0,0,2,0,0,328,0,14,236,0,6,0,0,0,1,0,1,0,1,0,1,0,2,0,5,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,7,0,0,0,633,343
1,1,2,1,5,141,15,3,0,0,21,0,0,1,2,0,0,0,0,2,0,0,328,0,14,236,0,6,0,0,0,1,0,1,0,1,0,1,0,2,0,5,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,7,0,0,0,633,344
1,2,3,4,32,141,0,3,1,0,36,0,0,1,4,0,1,0,0,2,0,0,61,0,0,0,0,8,0,0,1,1,0,0,0,1,0,0,0,3,0,12,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,271,0,0,0,291,345
1,1,2,1,31,18,0,6,0,0,54,95,0,1,4,0,0,0,0,0,0,0,23,0,12,200,0,6,0,0,0,1,0,54,0,1,0,2,0,10,0,0,1,0,0,0,88,3,0,2,0,11,1,0,0,0,0,161,0,0,0,440,346
1,0,0,0,32,141,0,2,1,0,25,211,0,1,2,0,0,0,0,2,0,0,192,0,12,393,0,1,0,0,0,1,0,171,0,2,0,1,0,14,0,6,1,0,0,0,100,3,0,2,0,10,2,0,0,0,0,526,0,0,0,93,347
1,1,4,2,0,141,0,1,1,0,61,61,0,1,2,0,0,0,0,1,0,0,25,0,2,227,3,7,0,0,0,1,0,1,0,1,0,1,0,18,0,12,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,89,0,0,0,654,347
1,1,2,1,27,141,0,6,0,0,39,14,0,0,0,0,0,0,0,1,0,0,23,0,2,198,3,6,0,0,0,1,0,68,0,0,0,1,0,8,0,0,1,0,0,0,147,3,0,2,0,14,1,0,0,0,0,535,0,0,0,158,348
1,0,5,0,0,141,27,6,1,0,36,86,0,1,2,0,0,0,0,1,0,0,23,0,12,442,0,5,0,0,0,1,0,193,0,1,0,1,0,7,0,9,1,0,0,0,27,3,0,2,0,10,2,0,0,0,0,308,0,0,0,755,349
1,1,4,2,32,141,0,6,1,0,14,27,0,1,2,0,0,0,0,2,0,0,23,0,1,212,0,7,0,0,0,1,0,13,0,1,0,2,0,18,0,10,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,436,0,0,0,612,350
1,1,4,2,32,87,0,5,1,0,58,25,0,0,2,0,0,0,0,1,0,0,129,0,12,230,0,7,0,0,0,1,0,285,0,2,0,1,0,18,0,10,1,0,0,0,55,3,0,2,0,11,2,0,0,0,0,669,0,0,0,526,351
1,2,3,4,32,141,0,7,1,0,36,58,0,1,4,0,1,0,0,1,0,0,294,0,1,463,0,8,0,0,1,1,0,0,0,2,0,1,0,3,0,6,4,0,0,0,0,3,0,2,0,9,1,0,0,0,0,147,0,0,0,198,352
1,2,3,4,32,141,0,7,1,0,36,58,0,1,4,0,1,0,0,1,0,0,294,0,1,463,0,8,0,0,1,1,0,0,0,2,0,1,0,3,0,10,4,0,0,0,0,3,0,2,0,9,2,0,0,0,0,147,0,0,0,176,353
1,1,2,1,31,121,0,3,0,0,21,0,0,1,4,0,0,0,0,2,0,0,113,0,14,1,0,6,0,0,0,1,0,1,0,1,0,0,0,10,0,12,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,34,0,0,0,601,354
1,0,0,0,32,87,0,1,1,0,7,142,0,0,2,0,0,0,0,1,0,0,236,0,1,184,3,1,0,0,0,1,0,247,0,2,0,2,0,14,0,4,1,0,0,0,97,3,0,2,0,11,2,0,0,0,0,635,0,0,0,810,355
1,1,4,2,34,1,25,6,1,0,61,26,0,1,2,0,0,0,0,2,0,0,23,0,1,247,0,7,0,0,0,1,0,0,0,1,0,2,0,18,0,2,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,667,0,0,0,577,356
1,1,4,2,0,141,0,5,1,0,14,26,0,1,2,0,0,0,0,2,0,0,173,0,17,235,0,7,0,0,0,1,0,231,0,2,0,2,0,18,0,12,1,0,0,0,79,3,0,2,0,11,2,0,0,0,0,480,0,0,0,561,357
1,1,4,2,5,141,13,7,1,0,61,26,0,0,2,0,0,0,0,2,0,0,291,0,14,247,0,7,0,0,0,1,0,1,0,1,0,2,0,18,0,6,1,0,0,0,0,2,0,2,0,11,2,0,0,0,0,595,0,0,0,299,358
1,1,4,2,32,89,0,5,1,0,42,35,0,1,2,0,0,0,0,1,0,0,185,0,1,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,13,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,552,0,0,0,555,359
1,1,1,3,34,109,0,7,0,0,18,43,0,1,2,0,0,0,0,2,0,0,402,0,17,240,0,2,0,0,0,1,0,1,0,1,0,2,0,12,0,2,1,0,0,0,9,3,0,2,0,11,2,0,0,0,0,505,0,0,0,268,360
1,0,0,0,5,74,21,59,1,0,9,201,0,1,3,0,0,0,0,1,0,0,2,0,0,294,0,1,0,0,0,1,0,123,0,0,0,2,0,16,0,12,1,0,0,0,161,1,0,2,0,10,2,0,0,0,0,108,0,0,1,785,361
1,1,4,2,19,129,0,44,1,0,43,35,0,0,2,0,0,0,0,1,0,0,1,0,4,189,0,7,0,0,0,1,0,145,0,1,0,2,0,18,0,1,1,0,0,0,53,3,0,2,0,11,2,0,0,0,0,712,0,0,0,508,362
1,1,2,1,0,122,0,3,0,0,18,104,0,1,4,0,0,0,0,1,0,0,89,0,1,84,0,6,0,0,0,1,0,281,0,2,0,1,0,10,0,0,1,0,0,0,11,3,0,2,0,19,1,0,0,0,0,469,0,0,0,134,363
1,0,0,0,5,91,21,6,1,0,25,114,0,1,3,0,0,0,0,2,0,0,23,0,12,416,0,1,0,0,0,1,0,1,0,0,0,1,0,16,0,13,1,0,0,0,0,1,0,2,0,10,2,0,0,0,0,144,0,0,1,838,364
1,1,4,2,32,141,0,7,1,0,55,74,0,0,2,0,0,11,0,2,0,0,37,0,1,101,0,7,0,0,0,1,0,72,0,1,0,1,0,18,0,12,1,0,0,0,41,3,0,2,0,15,2,0,0,0,0,188,0,0,0,665,365
1,1,4,2,32,141,23,1,1,0,14,29,0,1,2,0,0,0,0,1,0,0,300,0,1,216,0,7,0,0,0,1,0,30,0,1,0,1,0,18,0,4,1,0,0,0,34,3,0,2,0,11,2,0,0,0,0,608,0,0,0,731,366
1,0,5,0,32,141,0,3,1,0,3,132,0,1,2,0,0,0,0,1,0,0,95,0,1,362,0,1,0,0,0,1,0,94,0,2,0,2,0,14,0,5,1,0,0,0,166,3,0,2,0,10,2,0,0,0,0,9,0,0,0,48,367
1,1,4,2,32,121,0,3,1,0,60,28,0,1,2,0,0,0,0,2,0,0,27,0,0,195,0,7,0,0,0,1,0,198,0,1,0,1,0,18,0,14,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,0,0,0,0,589,368
1,1,4,2,31,141,0,4,1,0,42,35,0,1,2,0,0,0,0,2,0,0,72,0,13,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,14,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,182,0,0,0,641,368
1,1,2,1,27,141,0,6,0,0,39,14,0,0,4,0,0,0,0,1,0,0,23,0,2,198,3,6,0,0,0,1,0,68,0,1,0,1,0,10,0,9,1,0,0,0,147,3,0,2,0,14,1,0,0,0,0,535,0,0,0,446,369
1,1,2,1,23,91,21,6,0,0,12,12,0,1,1,0,0,0,0,1,0,0,23,0,0,217,0,6,0,0,0,1,0,133,0,1,0,1,0,15,0,9,1,0,0,0,34,1,0,2,0,11,2,0,0,0,0,0,0,0,0,634,370
1,1,2,1,23,91,21,6,0,0,12,12,0,1,1,0,0,0,0,1,0,0,23,0,0,217,0,6,0,0,0,1,0,133,0,1,0,1,0,2,0,9,1,0,0,0,34,1,0,2,0,11,2,0,0,0,0,0,0,0,0,255,371
1,1,2,1,23,91,21,6,0,0,12,12,0,1,1,0,0,0,0,1,0,0,23,0,0,217,0,6,0,0,0,1,0,133,0,1,0,1,0,2,0,9,1,0,0,0,34,1,0,2,0,11,2,0,0,0,0,0,0,0,0,255,372
1,0,0,0,32,141,0,6,1,0,30,86,0,1,2,0,0,0,0,1,0,0,23,0,1,38,0,5,0,0,0,1,0,39,0,1,0,2,0,7,0,10,1,0,0,0,24,3,0,2,0,6,2,0,0,0,0,508,0,0,0,225,373
1,1,1,3,32,104,25,1,0,0,63,39,0,1,2,0,0,0,0,2,0,0,25,0,17,238,0,2,0,0,0,1,0,1,0,1,0,2,0,12,0,4,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,540,0,0,0,716,374
1,0,0,0,5,1,22,4,1,0,25,116,0,1,2,0,0,0,0,2,0,0,55,0,14,448,0,1,0,0,0,1,0,0,0,1,0,1,0,14,0,9,1,0,0,0,0,2,0,2,0,10,2,0,0,0,0,559,0,0,0,219,375
1,0,0,0,5,1,21,3,1,0,2,110,0,0,3,0,0,0,0,1,0,0,77,0,1,427,0,1,0,0,0,1,0,1,0,0,0,2,0,16,0,7,1,0,0,0,29,1,0,2,0,10,2,0,0,0,0,527,0,0,1,783,376
1,1,4,2,31,117,0,3,1,0,61,61,0,1,2,0,0,0,0,1,0,0,95,0,13,246,3,7,0,0,0,1,0,1,0,1,0,2,0,18,0,3,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,388,0,0,0,673,377
1,0,0,0,5,139,22,18,1,0,8,168,0,1,2,0,0,0,0,2,0,0,102,0,1,371,0,1,0,0,0,1,0,246,0,1,0,2,0,14,0,1,1,0,0,0,75,2,0,2,0,10,2,0,0,0,0,495,0,0,0,84,378
1,1,4,2,5,161,11,3,1,0,60,28,0,1,2,0,0,0,0,2,0,0,335,0,16,195,0,7,0,0,0,1,0,198,0,1,0,0,0,18,0,14,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,429,0,0,0,335,379
1,1,4,2,32,1,27,2,1,0,60,28,0,1,2,0,0,0,0,2,0,0,240,0,15,195,0,7,0,0,0,1,0,198,0,1,0,1,0,18,0,6,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,69,0,0,0,657,380
1,1,4,2,32,141,0,7,1,0,42,35,0,1,2,0,0,0,0,2,0,0,404,0,12,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,12,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,53,0,0,0,540,381
1,1,4,2,19,161,0,4,1,0,42,35,0,0,2,0,0,0,0,0,0,0,281,0,0,224,0,7,0,0,0,1,0,263,0,1,0,2,0,18,0,6,1,0,0,0,45,3,0,2,0,11,2,0,0,0,0,0,0,0,0,216,382
1,0,0,0,23,141,11,5,1,0,9,0,0,1,2,0,0,0,0,2,0,0,94,0,0,163,0,1,0,0,0,1,0,233,0,1,0,0,0,14,0,13,1,0,0,0,161,3,0,2,0,12,2,0,0,0,0,0,0,0,0,117,383
1,0,0,0,32,1,0,1,1,0,9,52,0,1,2,0,0,0,0,1,0,0,25,0,1,74,0,1,0,0,0,1,0,101,0,1,0,1,0,14,0,8,1,0,0,0,166,3,0,2,0,1,2,0,0,0,0,650,0,0,0,790,384
1,1,1,3,0,132,25,6,0,0,49,45,0,1,4,0,0,0,0,1,0,0,23,0,1,108,0,2,0,0,0,1,0,157,0,2,0,1,0,0,0,14,1,0,0,0,103,3,0,2,0,13,2,0,0,0,0,286,0,0,0,680,385
1,2,3,4,34,122,25,1,1,0,36,0,0,1,1,0,1,0,0,1,0,0,25,0,0,1,0,8,0,0,1,1,0,1,0,1,0,2,0,1,0,4,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,447,0,0,0,360,386
1,0,5,0,32,161,25,3,1,0,25,207,0,1,2,0,0,0,0,1,0,0,169,0,12,412,0,1,0,0,0,1,0,1,0,2,0,2,0,14,0,3,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,376,0,0,0,513,387
1,0,0,0,0,87,0,6,1,0,25,202,0,1,2,0,0,0,0,2,0,0,23,0,12,351,0,1,0,0,0,1,0,0,0,1,0,2,0,14,0,12,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,296,0,0,0,512,388
1,0,0,0,19,141,27,6,2,0,32,214,0,1,2,0,0,0,0,2,0,0,23,0,1,159,0,4,0,0,0,1,0,154,0,1,0,2,0,5,0,9,1,0,0,0,64,3,0,2,0,12,2,0,0,0,0,90,0,0,0,17,389
1,1,4,2,19,164,0,6,1,0,58,35,0,1,2,0,0,0,0,1,0,0,23,0,1,155,0,7,0,0,0,1,0,129,0,1,0,1,0,18,0,7,1,0,0,0,3,3,0,2,0,12,2,0,0,0,0,263,0,0,0,517,390
1,1,4,2,32,141,0,22,1,0,61,32,0,1,2,0,0,0,0,2,0,0,386,0,2,244,0,7,0,0,0,1,0,1,0,1,0,1,0,18,0,4,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,4,0,0,0,742,391
1,1,4,2,35,141,0,5,1,0,61,106,0,1,2,0,0,0,0,2,0,0,85,0,16,68,0,7,0,0,0,1,0,1,0,1,0,2,0,18,0,12,4,0,0,0,0,3,0,2,0,3,2,0,0,0,0,335,0,0,0,571,392
0,1,2,1,32,141,0,3,0,0,39,5,0,1,1,0,0,0,0,1,1,0,118,0,13,44,1,6,0,0,0,0,0,111,0,1,0,2,0,15,0,8,1,0,0,0,187,3,0,1,0,9,2,0,0,0,0,450,0,0,0,339,393
1,1,4,2,30,87,25,8,1,0,57,55,0,1,2,0,0,0,0,1,0,0,124,0,12,188,0,7,0,0,0,1,0,268,0,1,0,1,0,18,0,8,1,0,0,0,67,3,0,2,0,11,2,0,0,0,0,615,0,0,0,658,394
1,1,4,2,31,141,23,7,1,0,58,32,0,1,2,0,0,0,0,1,0,0,329,0,1,191,0,7,0,0,0,1,0,36,0,1,0,1,0,18,0,10,1,0,0,0,31,3,0,2,0,11,2,0,0,0,0,384,0,0,0,202,395
1,1,1,3,5,141,11,1,0,0,21,46,0,1,4,0,0,0,0,0,0,0,25,0,0,42,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,7,4,0,0,0,0,3,0,2,0,5,2,0,0,0,0,102,0,0,0,425,396
1,0,0,0,0,141,25,6,1,0,25,115,0,1,2,0,0,0,0,1,0,0,23,0,0,418,0,1,0,0,0,1,0,0,0,1,0,2,0,14,0,14,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,0,0,0,0,777,397
1,1,4,2,32,110,0,8,1,0,61,49,0,1,2,0,0,0,0,1,0,0,51,0,4,243,0,7,0,0,0,1,0,0,0,1,0,2,0,18,0,8,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,438,0,0,0,356,398
1,1,2,1,5,87,22,3,0,0,21,0,0,1,4,0,0,0,0,1,0,0,419,0,1,1,0,6,0,0,0,1,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,230,0,0,0,124,399
1,0,0,0,32,91,25,6,1,0,25,170,0,1,2,0,0,0,0,0,0,0,23,0,12,356,0,1,0,0,0,1,0,1,0,1,0,2,0,14,0,3,1,0,0,0,0,3,0,2,0,10,2,0,0,0,0,623,0,0,0,441,400
1,1,4,2,32,141,25,6,1,0,61,26,0,1,2,0,0,0,0,0,0,0,23,0,14,247,0,7,0,0,0,1,0,1,0,1,0,1,0,18,0,12,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,153,0,0,0,546,401
1,1,4,2,38,89,23,7,1,0,58,73,0,1,2,0,0,0,0,2,0,0,279,0,1,102,0,7,0,0,0,1,0,27,0,1,0,2,0,18,0,1,1,0,0,0,3,3,0,2,0,14,2,0,0,0,0,118,0,0,0,305,402
1,1,4,2,30,87,25,8,1,0,61,55,0,1,2,0,0,0,0,1,0,0,324,0,1,214,0,7,0,0,0,1,0,0,0,1,0,2,0,18,0,10,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,615,0,0,0,215,403
1,1,1,3,32,121,0,3,0,0,21,75,0,1,2,0,0,0,0,2,0,0,415,0,0,267,0,2,0,0,0,1,0,0,0,2,0,1,0,12,0,4,4,0,0,0,0,3,0,2,0,10,2,0,0,0,0,0,0,0,0,725,404
1,1,4,2,31,121,0,3,1,0,61,26,0,1,2,0,0,0,0,1,0,0,13,0,1,247,0,7,0,0,0,1,0,0,0,1,0,1,0,18,0,9,1,0,0,0,0,3,0,2,0,11,2,0,0,0,0,647,0,0,0,577,405
1,1,4,2,0,121,25,3,1,0,60,28,0,1,2,0,0,5,0,1,0,0,123,0,13,195,3,7,0,0,0,1,0,198,0,1,0,1,0,18,0,14,1,0,0,0,44,3,0,2,0,11,2,0,0,0,0,414,0,0,0,638,406
1,2,3,4,31,89,23,10,1,0,36,0,0,1,1,0,1,0,0,1,0,0,62,0,0,0,0,8,0,0,1,1,0,0,0,1,0,2,0,1,0,4,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,204,407
1,0,0,0,32,1,25,3,1,0,26,87,0,1,2,0,0,0,0,2,0,0,137,0,0,260,0,5,0,0,0,1,0,18,0,2,0,2,0,7,0,2,1,0,0,0,93,3,0,2,0,10,2,0,0,0,0,0,0,0,0,432,408
1,1,2,1,19,141,0,6,0,0,47,93,0,0,1,0,0,0,0,0,0,0,23,0,1,174,0,6,0,0,0,1,0,24,0,1,0,2,0,15,0,9,1,0,0,0,117,3,0,2,0,12,2,0,0,0,0,462,0,0,0,279,409
1,1,2,1,28,87,4,3,0,0,47,93,0,1,0,0,0,0,0,1,0,0,125,0,1,174,0,6,0,0,0,1,0,24,0,0,0,1,0,8,0,0,1,0,0,0,117,3,0,2,0,12,1,0,0,0,0,197,0,0,0,155,410
1,1,2,1,19,141,0,6,0,0,47,93,0,0,1,0,0,0,0,0,0,0,23,0,1,174,0,6,0,0,0,1,0,24,0,1,0,2,0,2,0,9,1,0,0,0,117,3,0,2,0,12,2,0,0,0,0,462,0,0,0,264,410
1,1,2,1,19,141,0,6,0,0,47,93,0,0,1,0,0,0,0,0,0,0,23,0,1,174,0,6,0,0,0,1,0,24,0,1,0,2,0,2,0,9,1,0,0,0,117,3,0,2,0,12,2,0,0,0,0,462,0,0,0,264,411
1,1,2,1,5,87,11,6,0,0,21,0,0,1,4,0,0,0,0,2,0,0,23,0,0,0,0,6,0,0,0,1,0,0,0,1,0,2,0,10,0,3,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,642,0,0,0,626,412
